cycle, observation, reward, action, explored, explore_rate, total reward, average reward
172, 3, 3, 0, 0, 0.00983045, 316, 1.83721
173, 4, 1, 0, 0, 0.00982946, 317, 1.83237
174, 2, 3, 0, 0, 0.00982848, 320, 1.83908
175, 4, 1, 0, 0, 0.0098275, 321, 1.83429
176, 1, 3, 0, 0, 0.00982651, 324, 1.84091
177, 2, 1, 0, 0, 0.00982553, 325, 1.83616
178, 2, 3, 0, 0, 0.00982455, 328, 1.8427
179, 0, 3, 0, 0, 0.00982357, 331, 1.84916
180, 4, 1, 0, 0, 0.00982258, 332, 1.84444
181, 0, 3, 1, 0, 0.0098216, 335, 1.85083
182, 2, 0, 0, 0, 0.00982062, 335, 1.84066
183, 2, 1, 0, 0, 0.00981964, 336, 1.83607
184, 4, 1, 0, 0, 0.00981866, 337, 1.83152
185, 4, 3, 0, 0, 0.00981767, 340, 1.83784
186, 1, 3, 0, 0, 0.00981669, 343, 1.84409
187, 4, 1, 0, 0, 0.00981571, 344, 1.83957
188, 0, 3, 1, 0, 0.00981473, 347, 1.84574
189, 0, 3, 0, 0, 0.00981375, 350, 1.85185
190, 3, 1, 0, 0, 0.00981277, 351, 1.84737
191, 3, 1, 0, 0, 0.00981178, 352, 1.84293
192, 3, 1, 0, 0, 0.0098108, 353, 1.83854
193, 4, 1, 0, 0, 0.00980982, 354, 1.8342
194, 4, 3, 0, 0, 0.00980884, 357, 1.84021
195, 3, 3, 0, 0, 0.00980786, 360, 1.84615
196, 1, 1, 0, 0, 0.00980688, 361, 1.84184
197, 3, 1, 0, 0, 0.0098059, 362, 1.83756
198, 4, 1, 0, 0, 0.00980492, 363, 1.83333
199, 0, 3, 0, 0, 0.00980394, 366, 1.8392
200, 4, 1, 0, 0, 0.00980296, 367, 1.835
201, 1, 3, 0, 0, 0.00980198, 370, 1.8408
202, 3, 1, 0, 0, 0.009801, 371, 1.83663
203, 1, 1, 1, 0, 0.00980002, 372, 1.83251
204, 3, 0, 0, 0, 0.00979904, 372, 1.82353
205, 0, 1, 0, 0, 0.00979806, 373, 1.81951
206, 4, 1, 0, 0, 0.00979708, 374, 1.81553
207, 2, 3, 1, 0, 0.0097961, 377, 1.82126
208, 2, 3, 0, 0, 0.00979512, 380, 1.82692
209, 3, 3, 0, 0, 0.00979414, 383, 1.83254
210, 4, 1, 0, 0, 0.00979316, 384, 1.82857
211, 0, 3, 0, 0, 0.00979218, 387, 1.83412
212, 2, 1, 0, 0, 0.0097912, 388, 1.83019
213, 4, 3, 0, 0, 0.00979022, 391, 1.83568
214, 3, 3, 0, 0, 0.00978924, 394, 1.84112
215, 3, 1, 0, 0, 0.00978826, 395, 1.83721
216, 2, 1, 0, 0, 0.00978728, 396, 1.83333
217, 0, 3, 1, 0, 0.00978631, 399, 1.83871
218, 0, 0, 0, 0, 0.00978533, 399, 1.83028
219, 2, 1, 0, 0, 0.00978435, 400, 1.82648
220, 4, 3, 0, 0, 0.00978337, 403, 1.83182
221, 3, 3, 0, 0, 0.00978239, 406, 1.8371
222, 5, 1, 1, 0, 0.00978141, 407, 1.83333
223, 4, 4, 0, 0, 0.00978044, 411, 1.84305
224, 4, 3, 0, 0, 0.00977946, 414, 1.84821
225, 0, 3, 0, 0, 0.00977848, 417, 1.85333
226, 3, 1, 0, 0, 0.0097775, 418, 1.84956
227, 2, 1, 1, 0, 0.00977652, 419, 1.84581
228, 0, 3, 0, 0, 0.00977555, 422, 1.85088
229, 0, 1, 1, 0, 0.00977457, 423, 1.84716
230, 4, 3, 0, 0, 0.00977359, 426, 1.85217
231, 4, 3, 0, 0, 0.00977261, 429, 1.85714
232, 0, 3, 0, 0, 0.00977164, 432, 1.86207
233, 2, 1, 0, 0, 0.00977066, 433, 1.85837
234, 3, 1, 0, 0, 0.00976968, 434, 1.8547
235, 4, 1, 0, 0, 0.00976871, 435, 1.85106
236, 2, 3, 0, 0, 0.00976773, 438, 1.85593
237, 2, 3, 0, 0, 0.00976675, 441, 1.86076
238, 0, 3, 1, 0, 0.00976577, 444, 1.86555
239, 2, 3, 0, 0, 0.0097648, 447, 1.87029
240, 2, 1, 1, 1, 0.00976382, 448, 1.86667
241, 0, 3, 0, 0, 0.00976285, 451, 1.87137
242, 0, 1, 0, 0, 0.00976187, 452, 1.86777
243, 2, 1, 0, 0, 0.00976089, 453, 1.8642
244, 4, 3, 0, 0, 0.00975992, 456, 1.86885
245, 4, 3, 0, 0, 0.00975894, 459, 1.87347
246, 2, 3, 0, 0, 0.00975796, 462, 1.87805
247, 2, 1, 0, 0, 0.00975699, 463, 1.87449
248, 4, 1, 0, 0, 0.00975601, 464, 1.87097
249, 4, 3, 0, 0, 0.00975504, 467, 1.8755
250, 0, 3, 0, 0, 0.00975406, 470, 1.88
251, 2, 1, 1, 0, 0.00975309, 471, 1.87649
252, 4, 3, 0, 0, 0.00975211, 474, 1.88095
253, 2, 3, 0, 0, 0.00975114, 477, 1.88538
254, 3, 3, 0, 0, 0.00975016, 480, 1.88976
255, 0, 1, 0, 0, 0.00974919, 481, 1.88627
256, 4, 1, 0, 0, 0.00974821, 482, 1.88281
257, 4, 3, 0, 0, 0.00974724, 485, 1.88716
258, 4, 3, 1, 0, 0.00974626, 488, 1.89147
259, 4, 3, 0, 0, 0.00974529, 491, 1.89575
260, 4, 3, 0, 0, 0.00974431, 494, 1.9
261, 5, 3, 0, 0, 0.00974334, 497, 1.90421
262, 0, 1, 0, 0, 0.00974236, 498, 1.90076
263, 0, 1, 0, 0, 0.00974139, 499, 1.89734
264, 0, 1, 0, 0, 0.00974042, 500, 1.89394
265, 4, 1, 0, 0, 0.00973944, 501, 1.89057
266, 3, 3, 1, 0, 0.00973847, 504, 1.89474
267, 5, 0, 1, 0, 0.00973749, 504, 1.88764
268, 2, 4, 1, 0, 0.00973652, 508, 1.89552
269, 5, 3, 0, 0, 0.00973555, 511, 1.89963
270, 3, 1, 0, 0, 0.00973457, 512, 1.8963
271, 3, 1, 1, 0, 0.0097336, 513, 1.89299
272, 4, 0, 0, 0, 0.00973263, 513, 1.88603
273, 4, 3, 0, 0, 0.00973165, 516, 1.89011
274, 0, 3, 1, 0, 0.00973068, 519, 1.89416
275, 4, 0, 0, 0, 0.00972971, 519, 1.88727
276, 2, 3, 0, 0, 0.00972873, 522, 1.8913
277, 0, 3, 0, 0, 0.00972776, 525, 1.89531
278, 0, 1, 0, 0, 0.00972679, 526, 1.89209
279, 3, 1, 0, 0, 0.00972582, 527, 1.88889
280, 3, 1, 0, 0, 0.00972484, 528, 1.88571
281, 2, 1, 0, 0, 0.00972387, 529, 1.88256
282, 2, 1, 0, 0, 0.0097229, 530, 1.87943
283, 5, 3, 1, 0, 0.00972193, 533, 1.88339
284, 0, 4, 0, 0, 0.00972095, 537, 1.89085
285, 0, 1, 1, 0, 0.00971998, 538, 1.88772
286, 4, 0, 0, 0, 0.00971901, 538, 1.88112
287, 1, 3, 1, 0, 0.00971804, 541, 1.88502
288, 0, 0, 0, 0, 0.00971707, 541, 1.87847
289, 0, 1, 1, 0, 0.00971609, 542, 1.87543
290, 0, 0, 0, 0, 0.00971512, 542, 1.86897
291, 1, 1, 0, 0, 0.00971415, 543, 1.86598
292, 2, 1, 0, 0, 0.00971318, 544, 1.86301
293, 1, 3, 1, 0, 0.00971221, 547, 1.86689
294, 0, 0, 1, 0, 0.00971124, 547, 1.86054
295, 4, 3, 0, 0, 0.00971027, 550, 1.86441
296, 0, 3, 0, 0, 0.00970929, 553, 1.86824
297, 4, 1, 0, 0, 0.00970832, 554, 1.86532
298, 4, 3, 0, 0, 0.00970735, 557, 1.86913
299, 4, 3, 0, 0, 0.00970638, 560, 1.87291
300, 2, 3, 1, 0, 0.00970541, 563, 1.87667
301, 2, 0, 0, 0, 0.00970444, 563, 1.87043
302, 4, 1, 0, 0, 0.00970347, 564, 1.86755
303, 2, 3, 0, 0, 0.0097025, 567, 1.87129
304, 2, 3, 1, 0, 0.00970153, 570, 1.875
305, 2, 3, 0, 0, 0.00970056, 573, 1.87869
306, 2, 3, 0, 0, 0.00969959, 576, 1.88235
307, 4, 3, 0, 0, 0.00969862, 579, 1.88599
308, 1, 3, 0, 0, 0.00969765, 582, 1.88961
309, 0, 1, 0, 0, 0.00969668, 583, 1.88673
310, 0, 1, 0, 0, 0.00969571, 584, 1.88387
311, 4, 1, 0, 0, 0.00969474, 585, 1.88103
312, 3, 3, 1, 0, 0.00969377, 588, 1.88462
313, 4, 0, 0, 0, 0.0096928, 588, 1.87859
314, 0, 3, 0, 0, 0.00969183, 591, 1.88217
315, 0, 1, 0, 0, 0.00969086, 592, 1.87937
316, 4, 1, 0, 0, 0.00968989, 593, 1.87658
317, 4, 3, 1, 0, 0.00968893, 596, 1.88013
318, 2, 3, 0, 0, 0.00968796, 599, 1.88365
319, 4, 1, 0, 0, 0.00968699, 600, 1.88088
320, 0, 3, 1, 0, 0.00968602, 603, 1.88437
321, 3, 0, 1, 0, 0.00968505, 603, 1.8785
322, 2, 0, 0, 0, 0.00968408, 603, 1.87267
323, 4, 1, 0, 0, 0.00968311, 604, 1.86997
324, 2, 3, 0, 0, 0.00968215, 607, 1.87346
325, 4, 3, 0, 0, 0.00968118, 610, 1.87692
326, 2, 3, 0, 0, 0.00968021, 613, 1.88037
327, 0, 1, 1, 0, 0.00967924, 614, 1.87768
328, 4, 3, 0, 0, 0.00967827, 617, 1.8811
329, 4, 3, 0, 0, 0.0096773, 620, 1.8845
330, 4, 3, 0, 0, 0.00967634, 623, 1.88788
331, 4, 3, 0, 0, 0.00967537, 626, 1.89124
332, 0, 3, 0, 0, 0.0096744, 629, 1.89458
333, 4, 1, 0, 0, 0.00967343, 630, 1.89189
334, 0, 3, 1, 0, 0.00967247, 633, 1.89521
335, 2, 3, 1, 0, 0.0096715, 636, 1.89851
336, 3, 3, 1, 0, 0.00967053, 639, 1.90179
337, 4, 0, 0, 0, 0.00966957, 639, 1.89614
338, 0, 3, 1, 0, 0.0096686, 642, 1.89941
339, 2, 0, 0, 0, 0.00966763, 642, 1.89381
340, 0, 3, 1, 0, 0.00966667, 645, 1.89706
341, 4, 0, 0, 0, 0.0096657, 645, 1.8915
342, 0, 3, 1, 0, 0.00966473, 648, 1.89474
343, 2, 0, 0, 0, 0.00966377, 648, 1.88921
344, 2, 3, 0, 0, 0.0096628, 651, 1.89244
345, 0, 3, 1, 0, 0.00966183, 654, 1.89565
346, 4, 3, 0, 0, 0.00966087, 657, 1.89884
347, 4, 3, 0, 0, 0.0096599, 660, 1.90202
348, 3, 3, 1, 0, 0.00965893, 663, 1.90517
349, 4, 0, 0, 0, 0.00965797, 663, 1.89971
350, 3, 3, 0, 0, 0.009657, 666, 1.90286
351, 4, 1, 0, 0, 0.00965604, 667, 1.90028
352, 2, 3, 0, 0, 0.00965507, 670, 1.90341
353, 4, 1, 0, 1, 0.00965411, 671, 1.90085
354, 4, 3, 1, 0, 0.00965314, 674, 1.90395
355, 0, 3, 0, 0, 0.00965218, 677, 1.90704
356, 3, 1, 0, 0, 0.00965121, 678, 1.90449
357, 4, 1, 0, 0, 0.00965025, 679, 1.90196
358, 3, 3, 0, 0, 0.00964928, 682, 1.90503
359, 4, 1, 0, 0, 0.00964832, 683, 1.90251
360, 4, 3, 0, 0, 0.00964735, 686, 1.90556
361, 0, 3, 1, 0, 0.00964639, 689, 1.90859
362, 4, 3, 0, 0, 0.00964542, 692, 1.9116
363, 4, 3, 0, 0, 0.00964446, 695, 1.9146
364, 0, 3, 1, 0, 0.00964349, 698, 1.91758
365, 1, 0, 0, 0, 0.00964253, 698, 1.91233
366, 2, 1, 0, 0, 0.00964156, 699, 1.90984
367, 3, 3, 1, 0, 0.0096406, 702, 1.91281
368, 2, 0, 0, 0, 0.00963964, 702, 1.90761
369, 4, 1, 0, 0, 0.00963867, 703, 1.90515
370, 3, 3, 0, 0, 0.00963771, 706, 1.90811
371, 3, 1, 0, 0, 0.00963674, 707, 1.90566
372, 4, 1, 0, 0, 0.00963578, 708, 1.90323
373, 1, 3, 0, 0, 0.00963482, 711, 1.90617
374, 2, 1, 0, 0, 0.00963385, 712, 1.90374
375, 4, 1, 0, 0, 0.00963289, 713, 1.90133
376, 2, 3, 1, 0, 0.00963193, 716, 1.90426
377, 2, 3, 0, 0, 0.00963096, 719, 1.90716
378, 0, 3, 1, 0, 0.00963, 722, 1.91005
379, 4, 3, 0, 0, 0.00962904, 725, 1.91293
380, 4, 3, 0, 0, 0.00962807, 728, 1.91579
381, 4, 3, 0, 0, 0.00962711, 731, 1.91864
382, 4, 3, 0, 0, 0.00962615, 734, 1.92147
383, 2, 3, 0, 0, 0.00962519, 737, 1.92428
384, 4, 3, 0, 0, 0.00962422, 740, 1.92708
385, 1, 3, 1, 0, 0.00962326, 743, 1.92987
386, 0, 0, 0, 0, 0.0096223, 743, 1.92487
387, 0, 1, 0, 0, 0.00962134, 744, 1.92248
388, 4, 1, 0, 0, 0.00962037, 745, 1.9201
389, 4, 3, 0, 0, 0.00961941, 748, 1.92288
390, 0, 3, 1, 0, 0.00961845, 751, 1.92564
391, 4, 3, 0, 0, 0.00961749, 754, 1.92839
392, 3, 3, 0, 0, 0.00961653, 757, 1.93112
393, 3, 1, 0, 0, 0.00961556, 758, 1.92875
394, 0, 1, 1, 0, 0.0096146, 759, 1.9264
395, 4, 0, 0, 0, 0.00961364, 759, 1.92152
396, 3, 3, 1, 0, 0.00961268, 762, 1.92424
397, 4, 4, 0, 0, 0.00961172, 766, 1.92947
398, 0, 3, 1, 0, 0.00961076, 769, 1.93216
399, 2, 3, 0, 0, 0.0096098, 772, 1.93484
400, 0, 3, 1, 0, 0.00960884, 775, 1.9375
401, 2, 0, 0, 0, 0.00960788, 775, 1.93267
402, 2, 3, 0, 0, 0.00960691, 778, 1.93532
403, 4, 1, 0, 0, 0.00960595, 779, 1.933
404, 4, 3, 0, 0, 0.00960499, 782, 1.93564
405, 4, 3, 0, 0, 0.00960403, 785, 1.93827
406, 2, 3, 0, 0, 0.00960307, 788, 1.94089
407, 3, 3, 1, 0, 0.00960211, 791, 1.94349
408, 2, 0, 1, 0, 0.00960115, 791, 1.93873
409, 0, 3, 1, 0, 0.00960019, 794, 1.94132
410, 2, 0, 0, 0, 0.00959923, 794, 1.93659
411, 2, 3, 0, 0, 0.00959827, 797, 1.93917
412, 4, 3, 0, 0, 0.00959731, 800, 1.94175
413, 1, 3, 0, 0, 0.00959635, 803, 1.94431
414, 4, 1, 0, 0, 0.00959539, 804, 1.94203
415, 4, 3, 0, 0, 0.00959443, 807, 1.94458
416, 0, 3, 1, 0, 0.00959347, 810, 1.94712
417, 0, 0, 0, 0, 0.00959251, 810, 1.94245
418, 3, 1, 1, 0, 0.00959155, 811, 1.94019
419, 0, 0, 0, 0, 0.0095906, 811, 1.93556
420, 1, 1, 0, 0, 0.00958964, 812, 1.93333
421, 2, 1, 0, 0, 0.00958868, 813, 1.93112
422, 4, 3, 0, 0, 0.00958772, 816, 1.93365
423, 3, 3, 1, 0, 0.00958676, 819, 1.93617
424, 2, 0, 0, 0, 0.0095858, 819, 1.9316
425, 4, 3, 0, 0, 0.00958484, 822, 1.93412
426, 4, 3, 0, 0, 0.00958388, 825, 1.93662
427, 3, 3, 1, 1, 0.00958293, 828, 1.93911
428, 4, 0, 1, 0, 0.00958197, 828, 1.93458
429, 0, 4, 0, 0, 0.00958101, 832, 1.93939
430, 0, 1, 0, 0, 0.00958005, 833, 1.93721
431, 2, 1, 0, 0, 0.00957909, 834, 1.93503
432, 0, 3, 1, 0, 0.00957814, 837, 1.9375
433, 2, 3, 0, 0, 0.00957718, 840, 1.93995
434, 4, 3, 0, 0, 0.00957622, 843, 1.9424
435, 4, 3, 0, 0, 0.00957526, 846, 1.94483
436, 2, 3, 0, 0, 0.0095743, 849, 1.94725
437, 4, 3, 0, 0, 0.00957335, 852, 1.94966
438, 0, 3, 0, 0, 0.00957239, 855, 1.95205
439, 0, 1, 0, 0, 0.00957143, 856, 1.94989
440, 4, 1, 0, 0, 0.00957048, 857, 1.94773
441, 2, 3, 0, 0, 0.00956952, 860, 1.95011
442, 4, 3, 0, 0, 0.00956856, 863, 1.95249
443, 1, 3, 1, 0, 0.0095676, 866, 1.95485
444, 4, 0, 0, 0, 0.00956665, 866, 1.95045
445, 3, 3, 1, 0, 0.00956569, 869, 1.95281
446, 4, 0, 0, 0, 0.00956473, 869, 1.94843
447, 4, 3, 0, 0, 0.00956378, 872, 1.95078
448, 4, 3, 0, 0, 0.00956282, 875, 1.95312
449, 4, 3, 0, 0, 0.00956187, 878, 1.95546
450, 4, 3, 0, 0, 0.00956091, 881, 1.95778
451, 2, 3, 0, 0, 0.00955995, 884, 1.96009
452, 4, 3, 0, 0, 0.009559, 887, 1.96239
453, 0, 3, 1, 0, 0.00955804, 890, 1.96468
454, 1, 0, 0, 0, 0.00955709, 890, 1.96035
455, 4, 1, 0, 0, 0.00955613, 891, 1.95824
456, 4, 3, 0, 0, 0.00955517, 894, 1.96053
457, 3, 3, 0, 0, 0.00955422, 897, 1.9628
458, 4, 1, 0, 0, 0.00955326, 898, 1.9607
459, 4, 3, 0, 0, 0.00955231, 901, 1.96296
460, 3, 3, 0, 0, 0.00955135, 904, 1.96522
461, 4, 1, 0, 0, 0.0095504, 905, 1.96312
462, 4, 3, 0, 0, 0.00954944, 908, 1.96537
463, 0, 3, 1, 0, 0.00954849, 911, 1.9676
464, 3, 0, 0, 0, 0.00954753, 911, 1.96336
465, 0, 1, 0, 0, 0.00954658, 912, 1.96129
466, 2, 1, 0, 0, 0.00954562, 913, 1.95923
467, 3, 3, 0, 0, 0.00954467, 916, 1.96146
468, 0, 1, 0, 0, 0.00954371, 917, 1.9594
469, 4, 1, 0, 0, 0.00954276, 918, 1.95736
470, 2, 3, 0, 0, 0.00954181, 921, 1.95957
471, 3, 3, 1, 0, 0.00954085, 924, 1.96178
472, 0, 0, 0, 0, 0.0095399, 924, 1.95763
473, 0, 1, 0, 0, 0.00953894, 925, 1.9556
474, 1, 1, 0, 0, 0.00953799, 926, 1.95359
475, 4, 1, 0, 0, 0.00953704, 927, 1.95158
476, 0, 3, 0, 0, 0.00953608, 930, 1.95378
477, 3, 1, 0, 0, 0.00953513, 931, 1.95178
478, 4, 1, 0, 0, 0.00953417, 932, 1.94979
479, 2, 3, 0, 0, 0.00953322, 935, 1.95198
480, 4, 3, 0, 0, 0.00953227, 938, 1.95417
481, 2, 3, 0, 0, 0.00953131, 941, 1.95634
482, 3, 3, 0, 0, 0.00953036, 944, 1.95851
483, 4, 1, 0, 0, 0.00952941, 945, 1.95652
484, 0, 3, 1, 0, 0.00952846, 948, 1.95868
485, 2, 0, 0, 0, 0.0095275, 948, 1.95464
486, 0, 3, 1, 0, 0.00952655, 951, 1.95679
487, 4, 0, 0, 0, 0.0095256, 951, 1.95277
488, 4, 3, 0, 0, 0.00952465, 954, 1.95492
489, 0, 3, 1, 0, 0.00952369, 957, 1.95706
490, 0, 0, 0, 0, 0.00952274, 957, 1.95306
491, 4, 1, 0, 0, 0.00952179, 958, 1.95112
492, 4, 3, 0, 0, 0.00952084, 961, 1.95325
493, 4, 3, 0, 0, 0.00951988, 964, 1.95538
494, 0, 3, 1, 0, 0.00951893, 967, 1.95749
495, 4, 3, 0, 0, 0.00951798, 970, 1.9596
496, 4, 3, 0, 0, 0.00951703, 973, 1.96169
497, 1, 3, 1, 0, 0.00951608, 976, 1.96378
498, 4, 0, 0, 0, 0.00951512, 976, 1.95984
499, 5, 3, 0, 0, 0.00951417, 979, 1.96192
500, 2, 1, 0, 0, 0.00951322, 980, 1.96
501, 4, 3, 0, 0, 0.00951227, 983, 1.96208
502, 5, 3, 0, 0, 0.00951132, 986, 1.96414
503, 4, 1, 0, 0, 0.00951037, 987, 1.96223
504, 4, 3, 0, 0, 0.00950942, 990, 1.96429
505, 3, 3, 0, 0, 0.00950847, 993, 1.96634
506, 4, 1, 0, 0, 0.00950752, 994, 1.96443
507, 4, 3, 0, 0, 0.00950656, 997, 1.96647
508, 4, 3, 0, 0, 0.00950561, 1000, 1.9685
509, 0, 3, 1, 0, 0.00950466, 1003, 1.97053
510, 2, 0, 0, 0, 0.00950371, 1003, 1.96667
511, 4, 1, 0, 0, 0.00950276, 1004, 1.96477
512, 0, 3, 1, 0, 0.00950181, 1007, 1.9668
513, 4, 3, 0, 0, 0.00950086, 1010, 1.96881
514, 0, 3, 1, 0, 0.00949991, 1013, 1.97082
515, 4, 0, 0, 0, 0.00949896, 1013, 1.96699
516, 4, 3, 0, 0, 0.00949801, 1016, 1.96899
517, 4, 3, 0, 0, 0.00949706, 1019, 1.97099
518, 1, 3, 1, 0, 0.00949611, 1022, 1.97297
519, 0, 0, 0, 0, 0.00949516, 1022, 1.96917
520, 2, 1, 0, 0, 0.00949421, 1023, 1.96731
521, 2, 3, 0, 0, 0.00949326, 1026, 1.96929
522, 0, 1, 1, 0, 0.00949231, 1027, 1.96743
523, 0, 3, 1, 0, 0.00949137, 1030, 1.96941
524, 4, 3, 0, 0, 0.00949042, 1033, 1.97137
525, 2, 3, 0, 0, 0.00948947, 1036, 1.97333
526, 2, 1, 1, 1, 0.00948852, 1037, 1.97148
527, 0, 0, 1, 0, 0.00948757, 1037, 1.96774
528, 2, 0, 0, 0, 0.00948662, 1037, 1.96402
529, 0, 1, 0, 0, 0.00948567, 1038, 1.96219
530, 2, 1, 0, 0, 0.00948472, 1039, 1.96038
531, 3, 3, 1, 0, 0.00948377, 1042, 1.96234
532, 5, 4, 0, 0, 0.00948283, 1046, 1.96617
533, 2, 1, 0, 0, 0.00948188, 1047, 1.96435
534, 3, 3, 1, 0, 0.00948093, 1050, 1.96629
535, 4, 0, 0, 0, 0.00947998, 1050, 1.96262
536, 0, 3, 1, 0, 0.00947903, 1053, 1.96455
537, 2, 0, 0, 1, 0.00947809, 1053, 1.96089
538, 4, 3, 0, 0, 0.00947714, 1056, 1.96283
539, 2, 3, 0, 0, 0.00947619, 1059, 1.96475
540, 3, 1, 0, 0, 0.00947524, 1060, 1.96296
541, 5, 1, 0, 0, 0.0094743, 1061, 1.96118
542, 0, 1, 0, 0, 0.00947335, 1062, 1.95941
543, 0, 1, 0, 0, 0.0094724, 1063, 1.95764
544, 0, 1, 1, 0, 0.00947145, 1064, 1.95588
545, 2, 3, 0, 0, 0.00947051, 1067, 1.9578
546, 4, 1, 0, 0, 0.00946956, 1068, 1.95604
547, 3, 3, 1, 0, 0.00946861, 1071, 1.95795
548, 4, 0, 0, 0, 0.00946767, 1071, 1.95438
549, 0, 3, 0, 0, 0.00946672, 1074, 1.95628
550, 1, 1, 0, 0, 0.00946577, 1075, 1.95455
551, 4, 1, 0, 0, 0.00946483, 1076, 1.95281
552, 0, 3, 1, 0, 0.00946388, 1079, 1.95471
553, 0, 0, 0, 0, 0.00946293, 1079, 1.95118
554, 1, 1, 0, 0, 0.00946199, 1080, 1.94946
555, 2, 1, 0, 0, 0.00946104, 1081, 1.94775
556, 2, 3, 0, 0, 0.00946009, 1084, 1.94964
557, 4, 1, 0, 0, 0.00945915, 1085, 1.94794
558, 3, 3, 0, 0, 0.0094582, 1088, 1.94982
559, 4, 1, 0, 0, 0.00945726, 1089, 1.94812
560, 3, 3, 0, 0, 0.00945631, 1092, 1.95
561, 0, 1, 0, 0, 0.00945536, 1093, 1.94831
562, 0, 1, 0, 0, 0.00945442, 1094, 1.94662
563, 0, 1, 0, 0, 0.00945347, 1095, 1.94494
564, 0, 1, 0, 0, 0.00945253, 1096, 1.94326
565, 4, 1, 0, 0, 0.00945158, 1097, 1.94159
566, 3, 3, 0, 0, 0.00945064, 1100, 1.94346
567, 4, 1, 0, 0, 0.00944969, 1101, 1.9418
568, 3, 3, 1, 0, 0.00944875, 1104, 1.94366
569, 0, 4, 0, 0, 0.0094478, 1108, 1.94728
570, 3, 1, 0, 0, 0.00944686, 1109, 1.94561
571, 4, 1, 0, 0, 0.00944591, 1110, 1.94396
572, 4, 3, 0, 0, 0.00944497, 1113, 1.9458
573, 4, 3, 0, 0, 0.00944402, 1116, 1.94764
574, 4, 3, 0, 0, 0.00944308, 1119, 1.94948
575, 0, 3, 1, 0, 0.00944214, 1122, 1.9513
576, 4, 3, 0, 0, 0.00944119, 1125, 1.95312
577, 4, 3, 0, 0, 0.00944025, 1128, 1.95494
578, 4, 3, 0, 0, 0.0094393, 1131, 1.95675
579, 0, 3, 0, 0, 0.00943836, 1134, 1.95855
580, 1, 1, 0, 0, 0.00943742, 1135, 1.9569
581, 3, 1, 0, 0, 0.00943647, 1136, 1.95525
582, 2, 1, 1, 0, 0.00943553, 1137, 1.95361
583, 3, 3, 1, 0, 0.00943458, 1140, 1.9554
584, 0, 0, 1, 0, 0.00943364, 1140, 1.95205
585, 4, 0, 0, 0, 0.0094327, 1140, 1.94872
586, 0, 3, 0, 0, 0.00943175, 1143, 1.95051
587, 0, 1, 0, 0, 0.00943081, 1144, 1.94889
588, 0, 1, 0, 0, 0.00942987, 1145, 1.94728
589, 0, 1, 0, 0, 0.00942893, 1146, 1.94567
590, 4, 1, 0, 0, 0.00942798, 1147, 1.94407
591, 2, 3, 0, 0, 0.00942704, 1150, 1.94585
592, 3, 1, 1, 0, 0.0094261, 1151, 1.94426
593, 0, 0, 0, 0, 0.00942515, 1151, 1.94098
594, 3, 1, 0, 0, 0.00942421, 1152, 1.93939
595, 0, 1, 1, 0, 0.00942327, 1153, 1.93782
596, 4, 3, 0, 0, 0.00942233, 1156, 1.9396
597, 1, 3, 1, 0, 0.00942139, 1159, 1.94137
598, 4, 0, 0, 0, 0.00942044, 1159, 1.93813
599, 4, 3, 0, 0, 0.0094195, 1162, 1.9399
600, 1, 3, 0, 0, 0.00941856, 1165, 1.94167
601, 4, 1, 0, 0, 0.00941762, 1166, 1.9401
602, 2, 3, 0, 0, 0.00941668, 1169, 1.94186
603, 4, 3, 0, 0, 0.00941573, 1172, 1.94362
604, 4, 3, 0, 0, 0.00941479, 1175, 1.94536
605, 4, 3, 0, 0, 0.00941385, 1178, 1.94711
606, 2, 3, 0, 0, 0.00941291, 1181, 1.94884
607, 2, 3, 0, 0, 0.00941197, 1184, 1.95058
608, 0, 1, 0, 0, 0.00941103, 1185, 1.94901
609, 4, 1, 0, 0, 0.00941009, 1186, 1.94745
610, 0, 3, 1, 0, 0.00940914, 1189, 1.94918
611, 1, 0, 0, 0, 0.0094082, 1189, 1.94599
612, 0, 1, 0, 0, 0.00940726, 1190, 1.94444
613, 2, 1, 1, 0, 0.00940632, 1191, 1.9429
614, 2, 3, 0, 0, 0.00940538, 1194, 1.94463
615, 1, 3, 1, 0, 0.00940444, 1197, 1.94634
616, 4, 0, 0, 0, 0.0094035, 1197, 1.94318
617, 0, 3, 1, 0, 0.00940256, 1200, 1.94489
618, 2, 0, 0, 0, 0.00940162, 1200, 1.94175
619, 3, 1, 0, 0, 0.00940068, 1201, 1.94023
620, 2, 1, 0, 0, 0.00939974, 1202, 1.93871
621, 1, 3, 1, 0, 0.0093988, 1205, 1.94042
622, 4, 0, 0, 0, 0.00939786, 1205, 1.9373
623, 0, 3, 1, 0, 0.00939692, 1208, 1.939
624, 3, 0, 0, 0, 0.00939598, 1208, 1.9359
625, 4, 1, 0, 0, 0.00939504, 1209, 1.9344
626, 4, 3, 0, 0, 0.0093941, 1212, 1.9361
627, 4, 3, 0, 0, 0.00939316, 1215, 1.9378
628, 0, 3, 1, 0, 0.00939222, 1218, 1.93949
629, 0, 0, 0, 0, 0.00939128, 1218, 1.93641
630, 5, 1, 0, 0, 0.00939034, 1219, 1.93492
631, 1, 1, 0, 0, 0.00938941, 1220, 1.93344
632, 0, 1, 0, 0, 0.00938847, 1221, 1.93196
