cycle, observation, reward, action, explored, explore_rate, total reward, average reward
673, 1, 99, 0, 0, 0.00935005, 65616, 97.4978
674, 2, 110, 2, 0, 0.00934912, 65726, 97.5163
675, 1, 99, 2, 0, 0.00934818, 65825, 97.5185
676, 1, 99, 2, 0, 0.00934725, 65924, 97.5207
677, 0, 99, 2, 0, 0.00934631, 66023, 97.5229
678, 0, 99, 2, 0, 0.00934538, 66122, 97.5251
679, 0, 99, 2, 0, 0.00934444, 66221, 97.5272
680, 0, 99, 2, 0, 0.00934351, 66320, 97.5294
681, 0, 99, 2, 0, 0.00934257, 66419, 97.5316
682, 0, 99, 2, 0, 0.00934164, 66518, 97.5337
683, 0, 99, 2, 0, 0.0093407, 66617, 97.5359
684, 0, 99, 2, 0, 0.00933977, 66716, 97.538
685, 0, 99, 2, 0, 0.00933884, 66815, 97.5401
686, 0, 99, 2, 0, 0.0093379, 66914, 97.5423
687, 0, 99, 2, 0, 0.00933697, 67013, 97.5444
688, 0, 99, 2, 0, 0.00933604, 67112, 97.5465
689, 1, 99, 2, 0, 0.0093351, 67211, 97.5486
690, 0, 99, 2, 0, 0.00933417, 67310, 97.5507
691, 1, 99, 2, 0, 0.00933323, 67409, 97.5528
692, 0, 99, 2, 0, 0.0093323, 67508, 97.5549
693, 0, 99, 2, 0, 0.00933137, 67607, 97.557
694, 1, 99, 2, 0, 0.00933043, 67706, 97.5591
695, 0, 99, 2, 0, 0.0093295, 67805, 97.5612
696, 0, 99, 2, 0, 0.00932857, 67904, 97.5632
697, 0, 99, 2, 0, 0.00932764, 68003, 97.5653
698, 0, 99, 2, 0, 0.0093267, 68102, 97.5673
699, 0, 99, 2, 0, 0.00932577, 68201, 97.5694
700, 0, 99, 2, 0, 0.00932484, 68300, 97.5714
701, 0, 99, 2, 0, 0.00932391, 68399, 97.5735
702, 0, 99, 2, 0, 0.00932297, 68498, 97.5755
703, 0, 99, 2, 0, 0.00932204, 68597, 97.5775
704, 0, 99, 2, 0, 0.00932111, 68696, 97.5795
705, 0, 99, 2, 0, 0.00932018, 68795, 97.5816
706, 0, 99, 2, 0, 0.00931924, 68894, 97.5836
707, 1, 99, 2, 0, 0.00931831, 68993, 97.5856
708, 1, 99, 2, 0, 0.00931738, 69092, 97.5876
709, 0, 99, 2, 0, 0.00931645, 69191, 97.5896
710, 0, 99, 2, 0, 0.00931552, 69290, 97.5915
711, 1, 99, 2, 0, 0.00931459, 69389, 97.5935
712, 1, 99, 2, 0, 0.00931365, 69488, 97.5955
713, 0, 99, 2, 0, 0.00931272, 69587, 97.5975
714, 0, 99, 2, 0, 0.00931179, 69686, 97.5994
