cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1646, 0, 0, 0, 0, 6.60534e-09, 1605, 0.975091
1647, 0, 1, 0, 0, 6.53929e-09, 1606, 0.975106
1648, 0, 1, 0, 0, 6.47389e-09, 1607, 0.975121
1649, 2, 0, 2, 0, 6.40915e-09, 1607, 0.97453
1650, 0, 2, 1, 0, 6.34506e-09, 1609, 0.975152
1651, 2, 2, 0, 0, 6.28161e-09, 1611, 0.975772
1652, 1, 2, 0, 0, 6.2188e-09, 1613, 0.976392
1653, 0, 1, 1, 0, 6.15661e-09, 1614, 0.976407
1654, 0, 0, 0, 0, 6.09504e-09, 1614, 0.975816
1655, 0, 1, 1, 0, 6.03409e-09, 1615, 0.975831
1656, 0, 0, 0, 0, 5.97375e-09, 1615, 0.975242
1657, 0, 1, 1, 0, 5.91401e-09, 1616, 0.975256
1658, 0, 0, 0, 0, 5.85487e-09, 1616, 0.974668
1659, 0, 1, 1, 0, 5.79632e-09, 1617, 0.974684
1660, 2, 2, 0, 0, 5.73836e-09, 1619, 0.975301
1661, 2, 0, 1, 0, 5.68098e-09, 1619, 0.974714
1662, 1, 1, 1, 0, 5.62417e-09, 1620, 0.974729
1663, 2, 2, 0, 0, 5.56793e-09, 1622, 0.975346
1664, 0, 1, 1, 0, 5.51225e-09, 1623, 0.975361
1665, 0, 0, 0, 0, 5.45712e-09, 1623, 0.974775
1666, 0, 1, 1, 0, 5.40255e-09, 1624, 0.97479
1667, 1, 1, 1, 0, 5.34853e-09, 1625, 0.974805
1668, 1, 1, 1, 0, 5.29504e-09, 1626, 0.97482
1669, 2, 2, 0, 0, 5.24209e-09, 1628, 0.975434
1670, 0, 1, 1, 0, 5.18967e-09, 1629, 0.975449
1671, 1, 1, 0, 0, 5.13777e-09, 1630, 0.975464
1672, 1, 2, 2, 0, 5.0864e-09, 1632, 0.976077
1673, 2, 1, 0, 0, 5.03553e-09, 1633, 0.976091
1674, 2, 0, 1, 0, 4.98518e-09, 1633, 0.975508
1675, 1, 1, 1, 0, 4.93532e-09, 1634, 0.975522
1676, 2, 2, 0, 0, 4.88597e-09, 1636, 0.976134
1677, 0, 1, 1, 0, 4.83711e-09, 1637, 0.976148
